"Country","ISO3","Specie","Breed/Most common name","Year","Population min","Population max","Trend","Population figured based on","Breeding male","Breeding female","Females registered in herdbooks","Females bred pure","Herds","Herds size (avg)","AI used","Male in AI","In situ conservation programmes in place","Reliability","Last update","Geographical classification"
"Burundi","BDI","Pig","porc local","2006","160000","170000","increasing","census at species level","","","","","","","no","","no","reliable","26 Aug 2008","Local"
"Burundi","BDI","Pig","porc local","2007","170000","180000","increasing","census at species level","","","","","","","no","","no","reliable","26 Aug 2008","Local"
"Burundi","BDI","Pig","porc local","2008","150000","180000","decreasing","survey at species level","","","","","","","no","","no","reliable","1 Aug 2011","Local"
"Burundi","BDI","Pig","porc local","2009","150000","180000","increasing","survey at species level","","","","","","","no","","no","reliable","1 Aug 2011","Local"
"Burundi","BDI","Pig","porc local","2010","180000","2100000","increasing","survey at species level","","","","","","","no","","no","reliable","1 Aug 2011","Local"
"Burundi","BDI","Pig","porc local","2016","250000","260000","increasing","census at species level","71158","187706","","","","","no","","no","reliable","13 Jan 2017","Local"
"Belgium","BEL","Pig","Belgisch Landras","1986","520000","","increasing","","","520000","","10","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Belgisch Landras","1991","494000","","decreasing","","4000","400000","18000","40","10","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Belgisch Landras","1993","454500","","unknown","","4500","450000","145000","40","","","yes","","no","unknown","28 Feb 2006","International"
"Belgium","BEL","Pig","Belgisch Landras","1994","404000","","decreasing","","4000","400000","18000","40","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Belgisch Landras","2013","11","11","decreasing","census at breed level","8","3","","100","4","","no","0","no","reliable","27 May 2014","International"
"Belgium","BEL","Pig","Belgisch Landras stressbestendig","2013","800","1200","decreasing","census at breed level","24","724","","97","24","","yes","18","no","reliable","27 May 2014","Local"
"Belgium","BEL","Pig","Large White","1986","3500","","stable","","","3500","200","2","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Large White","1991","22200","","stable","","700","21500","350","66","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Large White","1993","23200","","increasing","","700","22500","1350","60","10","","yes","","no","unknown","28 Feb 2006","International"
"Belgium","BEL","Pig","Large White","1994","22100","","increasing","","100","22000","1163","60","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Large White","2013","116","116","stable","census at breed level","30","86","","100","14","","yes","24","no","reliable","27 May 2014","International"
"Belgium","BEL","Pig","Piétrain","1986","20000","","increasing","","","20000","","3","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Piétrain","1991","56000","","increasing","","13000","43000","22000","60","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Piétrain","1993","47000","","stable","","12000","35000","20000","99","10","","yes","","no","unknown","28 Feb 2006","International"
"Belgium","BEL","Pig","Piétrain","1994","55000","","stable","","12000","43000","7200","99","","","","","no","unknown","1 Mar 2006","International"
"Belgium","BEL","Pig","Piétrain","2013","4451","4500","increasing","census at breed level","1903","2548","","100","72","","yes","1691","yes","reliable","27 May 2014","International"
"Benin","BEN","Pig","Land Race","2004","1500","1500","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Benin","BEN","Pig","Large White","2004","1500","1500","unknown","","","","","","","","","","","unknown","28 Feb 2006","International"
"Benin","BEN","Pig","Local Pig of Benin","1992","513225","513225","increasing","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Benin","BEN","Pig","local africain","2003","470000","470000","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Bangladesh","BGD","Pig","Ghori","1992","92800","92800","unknown","","","","","90","","","no","0","","not reliable","28 Feb 2006","Regional"
"Bulgaria","BGR","Pig","Bulgarian White","2002","0","0","unknown","","","","","","","","","","","unknown","28 Feb 2006","Local"
"Bulgaria","BGR","Pig","Danish Duroc","2009","230","230","stable","","130","100","100","70","1","230","yes","130","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Duroc","2010","230","230","stable","","130","100","100","70","1","230","yes","130","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Duroc","2011","230","230","stable","","130","100","100","70","1","230","yes","130","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Duroc","2012","121","121","stable","","121","","","","6","121","yes","121","no","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2013","87","87","stable","","87","","","","6","87","yes","87","no","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2014","70","70","stable","","70","","","","6","70","yes","70","no","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2015","82","82","stable","","82","","","","6","82","","82","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2016","82","82","stable","","82","","","","5","82","","82","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2017","80","80","stable","","80","","","","6","80","","80","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2018","103","103","stable","","103","","","","6","103","","103","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2019","117","117","stable","","117","","","","6","117","","117","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2020","89","89","stable","","89","","","","4","89","","89","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Duroc","2021","175","175","increasing","","175","","","","15","12","","","","","9 Feb 2022","International"
"Bulgaria","BGR","Pig","Danish Duroc","2022","120","120","stable","","120","","","","7","17","","","","","13/4/2022","International"
"Bulgaria","BGR","Pig","Danish Duroc","2023","227","227","stable","","182","45","","","16","14","","","","","16/8/2023","International"
"Bulgaria","BGR","Pig","Danish Landrace","2009","2748","2748","stable","","45","2703","2703","","3","916","yes","45","","reliable","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Landrace","2010","2480","2480","stable","","22","2458","2458","","6","413","yes","22","","reliable","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Landrace","2011","2480","2480","stable","","22","2458","2458","","6","413","yes","22","","reliable","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Landrace","2012","1496","1496","decreasing","census at breed level","21","1475","1475","20","5","299","yes","21","","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Landrace","2013","1382","1382","stable","","27","1355","1355","20","5","276","yes","27","","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Landrace","2014","1400","1400","stable","census at breed level","20","1380","1380","","5","284","yes","20","","","27 Jan 2016","International"
"Bulgaria","BGR","Pig","Danish Landrace","2015","1412","1412","stable","census at breed level","12","1400","1400","","5","282","yes","12","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Landrace","2016","1400","1400","stable","","12","1388","1388","","5","280","yes","12","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Landrace","2017","1380","1380","stable","","10","1370","1370","","3","460","yes","10","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Landrace","2018","1864","1864","stable","","26","1838","1838","","5","373","","26","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Landrace","2019","1386","1386","stable","","16","1370","1370","","3","462","","16","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Landrace","2020","659","659","decreasing","","15","644","644","","3","220","","15","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Landrace","2021","1388","1388","","","46","1342","1342","","14","100","","46","","","13/4/2022","International"
"Bulgaria","BGR","Pig","Danish Landrace","2022","1267","1267","stable","","25","1242","1242","","8","158","","25","","","13/4/2022","International"
"Bulgaria","BGR","Pig","Danish Landrace","2023","1128","1128","stable","","12","1116","1116","","4","375","","12","","","16/8/2023","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2009","1261","1261","stable","","51","1210","1210","","2","630","yes","51","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2010","1261","1261","stable","","51","1210","1210","","2","630","yes","51","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2011","418","418","decreasing","","28","390","390","50","2","209","yes","28","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2012","233","233","decreasing","census at breed level","33","200","200","50","1","233","yes","33","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2013","393","393","decreasing","census at breed level","43","350","350","50","1","393","yes","43","yes","","26 Jan 2018","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2014","693","693","increasing","","40","653","653","","2","347","yes","40","yes","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2015","373","373","decreasing","census at breed level","23","350","350","","3","124","yes","23","yes","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2016","350","350","stable","","23","327","327","","1","350","yes","23","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2017","360","360","stable","","10","350","350","","1","360","yes","10","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2018","1683","1683","increasing","","24","1659","1659","","2","842","","24","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2019","1610","1610","stable","","14","1596","1596","","2","805","","14","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2020","1600","1600","stable","","14","1586","1586","","4","400","","14","","","28 Nov 2020","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2021","1592","1592","stable","","14","1578","1578","","5","318","","14","","","13/4/2022","International"
"Bulgaria","BGR","Pig","Danish Yorkshire","2022","2053","2053","stable","","15","2038","2038","","9","228","","15","","","13/4/2022","International"
